Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      6.49     0.00    41272     0.00     0.00  std::vector<Position, std::allocator<Position> >::_S_relocate(Position*, Position*, Position*, std::allocator<Position>&)
  0.00      6.49     0.00    41272     0.00     0.00  std::vector<Position, std::allocator<Position> >::_Guard_alloc::_Guard_alloc(Position*, unsigned long, std::_Vector_base<Position, std::allocator<Position> >&)
  0.00      6.49     0.00    41272     0.00     0.00  std::vector<Position, std::allocator<Position> >::_Guard_alloc::~_Guard_alloc()
  0.00      6.49     0.00    41272     0.00     0.00  std::vector<Position, std::allocator<Position> >::begin()
  0.00      6.49     0.00    41272     0.00     0.00  Position* std::__relocate_a<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&)
  0.00      6.49     0.00    41272     0.00     0.00  Position* std::__relocate_a_1<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&)
  0.00      6.49     0.00    18112     0.00     0.00  std::__new_allocator<double>::~__new_allocator()
  0.00      6.49     0.00    12480     0.00     0.00  std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      6.49     0.00    12480     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
  0.00      6.49     0.00    12460     0.00     0.00  std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      6.49     0.00    12460     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  0.00      6.49     0.00    12088     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator()
  0.00      6.49     0.00    12044     0.00     0.00  std::uniform_real_distribution<double>::param_type::a() const
  0.00      6.49     0.00    12044     0.00     0.00  std::vector<Position, std::allocator<Position> >::operator[](unsigned long) const
  0.00      6.49     0.00    12044     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min()
  0.00      6.49     0.00    12044     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()()
  0.00      6.49     0.00    12044     0.00     0.00  std::log(long double)
  0.00      6.49     0.00     6478     0.00     0.00  std::vector<Position, std::allocator<Position> >::end() const
  0.00      6.49     0.00     6478     0.00     0.00  std::vector<Position, std::allocator<Position> >::begin() const
  0.00      6.49     0.00     6458     0.00     0.00  std::vector<Position, std::allocator<Position> >::empty() const
  0.00      6.49     0.00     6240     0.00     0.00  Position::operator==(Position const&) const
  0.00      6.49     0.00     6189     0.00     0.00  void std::_Destroy<Position*>(Position*, Position*)
  0.00      6.49     0.00     6111     0.00     0.00  std::__new_allocator<Position>::~__new_allocator()
  0.00      6.49     0.00     6089     0.00     0.00  std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl::~_Vector_impl()
  0.00      6.49     0.00     6089     0.00     0.00  std::_Vector_base<Position, std::allocator<Position> >::~_Vector_base()
  0.00      6.49     0.00     6089     0.00     0.00  std::vector<Position, std::allocator<Position> >::~vector()
  0.00      6.49     0.00     6064     0.00     0.00  std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long)
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&)
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl()
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long)
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long)
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&)
  0.00      6.49     0.00     6044     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::~_Vector_base()
  0.00      6.49     0.00     6044     0.00     0.00  std::__new_allocator<double>::deallocate(double*, unsigned long)
  0.00      6.49     0.00     6044     0.00     0.00  std::__new_allocator<double>::allocate(unsigned long, void const*)
  0.00      6.49     0.00     6044     0.00     0.00  std::vector<double, std::allocator<double> >::~vector()
  0.00      6.49     0.00     6044     0.00     0.00  void std::_Destroy<double*>(double*, double*)
  0.00      6.49     0.00     6043     0.00     0.00  std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl::_Vector_impl()
  0.00      6.49     0.00     6043     0.00     0.00  std::_Vector_base<Position, std::allocator<Position> >::_Vector_base()
  0.00      6.49     0.00     6043     0.00     0.00  std::vector<Position, std::allocator<Position> >::vector()
  0.00      6.49     0.00     6024     0.00     0.00  std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&)
  0.00      6.49     0.00     6024     0.00     0.00  std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&)
  0.00      6.49     0.00     6023     0.00     0.00  double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long)
  0.00      6.49     0.00     6023     0.00     0.00  std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long)
  0.00      6.49     0.00     6023     0.00     0.00  std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&)
  0.00      6.49     0.00     6023     0.00     0.00  void std::_Construct<double>(double*)
  0.00      6.49     0.00     6023     0.00     0.00  std::__size_to_integer(unsigned long)
  0.00      6.49     0.00     6023     0.00     0.00  double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
  0.00      6.49     0.00     6023     0.00     0.00  double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
  0.00      6.49     0.00     6023     0.00     0.00  void std::__fill_a1<double*, double>(double*, double*, double const&)
  0.00      6.49     0.00     6022     0.00     0.81  AntT::nextPosition(Position const&)
  0.00      6.49     0.00     6022     0.00     0.00  std::uniform_real_distribution<double>::param_type::b() const
  0.00      6.49     0.00     6022     0.00     0.00  std::uniform_real_distribution<double>::param_type::param_type(double, double)
  0.00      6.49     0.00     6022     0.00     0.00  std::uniform_real_distribution<double>::uniform_real_distribution(double, double)
  0.00      6.49     0.00     6022     0.00     0.00  double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  0.00      6.49     0.00     6022     0.00     0.00  double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&)
  0.00      6.49     0.00     6022     0.00     0.00  std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  0.00      6.49     0.00     6022     0.00     0.00  std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()()
  0.00      6.49     0.00     6022     0.00     0.00  double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  0.00      6.49     0.00     4279     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::size() const
  0.00      6.49     0.00     4259     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::operator[](unsigned long)
  0.00      6.49     0.00     4084     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const
  0.00      6.49     0.00     3707     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const
  0.00      6.49     0.00     3707     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const
  0.00      6.49     0.00     3234     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const
  0.00      6.49     0.00     1754     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      6.49     0.00     1726     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::rfind(char const*, unsigned long) const
  0.00      6.49     0.00     1726     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::rfind(char const*, unsigned long, unsigned long) const
  0.00      6.49     0.00     1623     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned long)
  0.00      6.49     0.00     1157     0.00     0.00  std::__new_allocator<char>::~__new_allocator()
  0.00      6.49     0.00      803     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const
  0.00      6.49     0.00      803     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const
  0.00      6.49     0.00      803     0.00     0.00  std::__ptr_traits_ptr_to<char const*, char const, false>::pointer_to(char const&)
  0.00      6.49     0.00      639     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::end()
  0.00      6.49     0.00      635     0.00     0.00  std::char_traits<char>::assign(char&, char const&)
  0.00      6.49     0.00      634     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::end() const
  0.00      6.49     0.00      634     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::begin() const
  0.00      6.49     0.00      634     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::empty() const
  0.00      6.49     0.00      634     0.00     0.00  std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::back()
  0.00      6.49     0.00      610     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose()
  0.00      6.49     0.00      606     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long)
  0.00      6.49     0.00      570     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long)
  0.00      6.49     0.00      561     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check(unsigned long, char const*) const
  0.00      6.49     0.00      552     0.00     0.00  std::__ptr_traits_ptr_to<char*, char, false>::pointer_to(char&)
  0.00      6.49     0.00      552     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data()
  0.00      6.49     0.00      516     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider()
  0.00      6.49     0.00      516     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string()
  0.00      6.49     0.00      515     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&)
  0.00      6.49     0.00      436     0.00     0.00  std::vector<Position, std::allocator<Position> >::back()
  0.00      6.49     0.00      410     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator()
  0.00      6.49     0.00      407     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long)
  0.00      6.49     0.00      400     0.00     0.00  std::vector<char, std::allocator<char> >::push_back(char const&)
  0.00      6.49     0.00      382     0.00     0.00  std::char_traits<char>::copy(char*, char const*, unsigned long)
  0.00      6.49     0.00      367     0.00     0.00  std::__new_allocator<char>::deallocate(char*, unsigned long)
  0.00      6.49     0.00      367     0.00     0.00  std::__new_allocator<char>::allocate(unsigned long, void const*)
  0.00      6.49     0.00      320     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() const
  0.00      6.49     0.00      301     0.00     0.00  std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::size() const
  0.00      6.49     0.00      300     0.00     0.00  std::unique_ptr<AntT, std::default_delete<AntT> >::get() const
  0.00      6.49     0.00      300     0.00     0.00  std::unique_ptr<AntT, std::default_delete<AntT> >::operator->() const
  0.00      6.49     0.00      300     0.00     0.00  std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_ptr() const
  0.00      6.49     0.00      300     0.00     0.00  std::_Head_base<0ul, AntT*, false>::_M_head(std::_Head_base<0ul, AntT*, false> const&)
  0.00      6.49     0.00      300     0.00     0.00  std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&)
  0.00      6.49     0.00      300     0.00     0.00  std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::operator[](unsigned long)
  0.00      6.49     0.00      300     0.00     0.00  AntT* const& std::__get_helper<0ul, AntT*, std::default_delete<AntT> >(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&)
  0.00      6.49     0.00      300     0.00     0.00  std::tuple_element<0ul, std::tuple<AntT*, std::default_delete<AntT> > >::type const& std::get<0ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> > const&)
  0.00      6.49     0.00      285     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_limit(unsigned long, unsigned long) const
  0.00      6.49     0.00      281     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator()
  0.00      6.49     0.00      277     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      6.49     0.00      277     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars<char const*>(char*, char const*, char const*)
  0.00      6.49     0.00      277     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      6.49     0.00      277     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()
  0.00      6.49     0.00      276     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const
  0.00      6.49     0.00      276     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::substr(unsigned long, unsigned long) const
  0.00      6.49     0.00      276     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long)
  0.00      6.49     0.00      260     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const
  0.00      6.49     0.00      240     0.00     0.00  std::vector<char, std::allocator<char> >::max_size() const
  0.00      6.49     0.00      240     0.00     0.00  std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&)
  0.00      6.49     0.00      223     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*)
  0.00      6.49     0.00      203     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string()
  0.00      6.49     0.00      200     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long)
  0.00      6.49     0.00      187     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long)
  0.00      6.49     0.00      187     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long)
  0.00      6.49     0.00      187     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long)
  0.00      6.49     0.00      187     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long)
  0.00      6.49     0.00      181     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long)
  0.00      6.49     0.00      157     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const
  0.00      6.49     0.00      120     0.00     0.00  std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const
  0.00      6.49     0.00      120     0.00     0.00  std::vector<char, std::allocator<char> >::_S_relocate(char*, char*, char*, std::allocator<char>&)
  0.00      6.49     0.00      120     0.00     0.00  std::vector<char, std::allocator<char> >::_Guard_alloc::_Guard_alloc(char*, unsigned long, std::_Vector_base<char, std::allocator<char> >&)
  0.00      6.49     0.00      120     0.00     0.00  std::vector<char, std::allocator<char> >::_Guard_alloc::~_Guard_alloc()
  0.00      6.49     0.00      120     0.00     0.00  void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&)
  0.00      6.49     0.00      120     0.00     0.00  std::vector<char, std::allocator<char> >::end()
  0.00      6.49     0.00      120     0.00     0.00  std::vector<char, std::allocator<char> >::begin()
  0.00      6.49     0.00      120     0.00     0.00  char* std::__relocate_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&)
  0.00      6.49     0.00      120     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<char, void>::value, char*>::type std::__relocate_a_1<char, char>(char*, char*, char*, std::allocator<char>&)
  0.00      6.49     0.00      112     0.00     0.00  std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  0.00      6.49     0.00      111     0.00     0.00  Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&)
  0.00      6.49     0.00      111     0.00     0.00  std::vector<Position, std::allocator<Position> >::push_back(Position&&)
  0.00      6.49     0.00      110     0.00     0.00  std::vector<Position, std::allocator<Position> >::_M_erase_at_end(Position*)
  0.00      6.49     0.00      110     0.00     0.00  std::vector<Position, std::allocator<Position> >::clear()
  0.00      6.49     0.00      100     0.00     0.00  AntT::restartPath()
  0.00      6.49     0.00      100     0.00    48.90  AntT::findSolution()
  0.00      6.49     0.00      100     0.00     0.00  GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&)
  0.00      6.49     0.00       92     0.00     0.00  double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)
  0.00      6.49     0.00       92     0.00     0.00  int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)
  0.00      6.49     0.00       92     0.00     0.00  long long __gnu_cxx::__stoa<long long, long long, char, int>(long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)
  0.00      6.49     0.00       92     0.00     0.00  std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*)
  0.00      6.49     0.00       92     0.00     0.00  std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
  0.00      6.49     0.00       92     0.00     0.00  std::__cxx11::stoll(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>)
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno()
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno()
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<long long, long long, char, int>(long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long long, std::integral_constant<bool, false>)
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<long long, long long, char, int>(long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  0.00      6.49     0.00       92     0.00     0.00  __gnu_cxx::__stoa<long long, long long, char, int>(long long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
  0.00      6.49     0.00       81     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::_Vector_impl::~_Vector_impl()
  0.00      6.49     0.00       81     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::_Vector_impl_data::_Vector_impl_data()
  0.00      6.49     0.00       81     0.00     0.00  std::_Vector_base<char, std::allocator<char> >::~_Vector_base()
  0.00      6.49     0.00       81     0.00     0.00  std::vector<char, std::allocator<char> >::~vector()
  0.00      6.49     0.00       81     0.00     0.00  void std::_Destroy<char*>(char*, char*)
  0.00      6.49     0.00       80     0.00     0.00  std::vector<char, std::allocator<char> >::end() const
  0.00      6.49     0.00       80     0.00     0.00  std::vector<char, std::allocator<char> >::begin() const
