Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/12          std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [282]
                0.00    0.00       1/7           void std::_Destroy<std::vector<char, std::allocator<char> >*>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> >*) [333]
                0.00    0.00       1/7           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_deallocate(std::vector<char, std::allocator<char> >*, unsigned long) [331]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [42]
[40]     0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [40]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [45]
                0.00    0.00       1/12          std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [282]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > const&) [39]
[41]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >) [41]
                0.00    0.00       1/3           std::vector<char, std::allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >, std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >, std::vector<char, std::allocator<char> >*, std::allocator<std::vector<char, std::allocator<char> > >&) [35]
                0.00    0.00       1/4           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_allocate(unsigned long) [358]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Guard_alloc::_Guard_alloc(std::vector<char, std::allocator<char> >*, unsigned long, std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&) [450]
                0.00    0.00       1/12          std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [282]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Guard_alloc::_M_release() [449]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Guard_alloc::~_Guard_alloc() [451]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_assign(unsigned long, std::vector<char, std::allocator<char> > const&) [37]
[42]     0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [42]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [40]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [452]
                0.00    0.00       1/3           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [371]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [44]
[43]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::__do_uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [43]
                0.00    0.00      20/80          void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [32]
                0.00    0.00       1/4           std::_UninitDestroyGuard<std::vector<char, std::allocator<char> >*, void>::_UninitDestroyGuard(std::vector<char, std::allocator<char> >*&) [362]
                0.00    0.00       1/4           std::_UninitDestroyGuard<std::vector<char, std::allocator<char> >*, void>::release() [361]
                0.00    0.00       1/4           std::_UninitDestroyGuard<std::vector<char, std::allocator<char> >*, void>::~_UninitDestroyGuard() [363]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [45]
[44]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [44]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__do_uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [43]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [40]
[45]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [45]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [44]
-----------------------------------------------
                0.00    0.00      20/1245518     std::vector<Position, std::allocator<Position> >::vector(std::vector<Position, std::allocator<Position> > const&) [262]
                0.00    0.00     118/1245518     main [1]
                0.00    0.00     200/1245518     GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [16]
                0.00    0.00   12044/1245518     AntT::findSolution() [3]
                0.00    0.00   12044/1245518     std::vector<Position, std::allocator<Position> >::operator[](unsigned long) const [85]
                0.00    0.00  165088/1245518     std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [70]
                0.00    0.00  264386/1245518     AntT::nextPosition(Position const&) [2]
                0.00    0.00  791618/1245518     std::vector<Position, std::allocator<Position> >::operator[](unsigned long) [50]
[49]     0.0    0.00    0.00 1245518         std::vector<Position, std::allocator<Position> >::size() const [49]
-----------------------------------------------
                0.00    0.00     330/791618      main [1]
                0.00    0.00     400/791618      GraphT::restartTdiValues() [18]
                0.00    0.00    3752/791618      GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [16]
                0.00    0.00   24188/791618      AntT::findSolution() [3]
                0.00    0.00  762948/791618      AntT::nextPosition(Position const&) [2]
[50]     0.0    0.00    0.00  791618         std::vector<Position, std::allocator<Position> >::operator[](unsigned long) [50]
                0.00    0.00  791618/1245518     std::vector<Position, std::allocator<Position> >::size() const [49]
-----------------------------------------------
                0.00    0.00       5/616245      std::vector<Position, std::allocator<Position> >& std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::emplace_back<std::vector<Position, std::allocator<Position> > >(std::vector<Position, std::allocator<Position> >&&) [309]
                0.00    0.00       5/616245      void std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_M_realloc_append<std::vector<Position, std::allocator<Position> > >(std::vector<Position, std::allocator<Position> >&&) [352]
                0.00    0.00      10/616245      std::unique_ptr<AntT, std::default_delete<AntT> >& std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::emplace_back<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [311]
                0.00    0.00      15/616245      void std::__relocate_object_a<std::vector<Position, std::allocator<Position> >, std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >(std::vector<Position, std::allocator<Position> >*, std::vector<Position, std::allocator<Position> >*, std::allocator<std::vector<Position, std::allocator<Position> > >&) [280]
                0.00    0.00      20/616245      void std::_Construct<double, double const&>(double*, double const&) [265]
                0.00    0.00      20/616245      void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [25]
                0.00    0.00      20/616245      void std::_Construct<Position, Position const&>(Position*, Position const&) [263]
                0.00    0.00      20/616245      void std::_Construct<std::vector<Position, std::allocator<Position> >, std::vector<Position, std::allocator<Position> > const&>(std::vector<Position, std::allocator<Position> >*, std::vector<Position, std::allocator<Position> > const&) [264]
                0.00    0.00      21/616245      void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00      80/616245      void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [32]
                0.00    0.00      90/616245      Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&) [206]
                0.00    0.00     120/616245      void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [22]
                0.00    0.00     280/616245      std::vector<char, std::allocator<char> >::push_back(char const&) [20]
                0.00    0.00    6023/616245      void std::_Construct<double>(double*) [119]
                0.00    0.00   41251/616245      void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
                0.00    0.00  217220/616245      std::vector<Position, std::allocator<Position> >::push_back(Position const&) [57]
                0.00    0.00  351045/616245      void std::__relocate_object_a<Position, Position, std::allocator<Position> >(Position*, Position*, std::allocator<Position>&) [52]
[51]     0.0    0.00    0.00  616245         operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00  351045/351045      Position* std::__relocate_a_1<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [76]
[52]     0.0    0.00    0.00  351045         void std::__relocate_object_a<Position, Position, std::allocator<Position> >(Position*, Position*, std::allocator<Position>&) [52]
                0.00    0.00  351045/616245      operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00       1/295693      GraphT::generateGraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [23]
                0.00    0.00      12/295693      main [1]
                0.00    0.00     200/295693      AntT::findSolution() [3]
                0.00    0.00     402/295693      GraphT::restartTdiValues() [18]
                0.00    0.00  295078/295693      AntT::nextPosition(Position const&) [2]
[53]     0.0    0.00    0.00  295693         Position::Position(int, int) [53]
-----------------------------------------------
                0.00    0.00      22/267106      GraphT::restartTdiValues() [18]
                0.00    0.00  267084/267106      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [55]
[54]     0.0    0.00    0.00  267106         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [54]
-----------------------------------------------
                0.00    0.00     822/267084      GraphT::restartTdiValues() [18]
                0.00    0.00   13920/267084      GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [16]
                0.00    0.00  252342/267084      AntT::nextPosition(Position const&) [2]
[55]     0.0    0.00    0.00  267084         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [55]
                0.00    0.00  267084/267106      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [54]
-----------------------------------------------
                0.00    0.00       1/264494      GraphT::restartTdiValues() [18]
                0.00    0.00     107/264494      main [1]
                0.00    0.00    6022/264494      GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [16]
                0.00    0.00    6022/264494      AntT::findSolution() [3]
                0.00    0.00  252342/264494      AntT::nextPosition(Position const&) [2]
[56]     0.0    0.00    0.00  264494         GraphT::distance(Position const&, Position const&) [56]
-----------------------------------------------
                0.00    0.00     107/258471      main [1]
                0.00    0.00    6022/258471      AntT::findSolution() [3]
                0.00    0.00  252342/258471      AntT::nextPosition(Position const&) [2]
[57]     0.0    0.00    0.00  258471         std::vector<Position, std::allocator<Position> >::push_back(Position const&) [57]
                0.00    0.00  217220/616245      operator new(unsigned long, void*) [51]
                0.00    0.00   41251/41251       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
-----------------------------------------------
                0.00    0.00  252342/252342      AntT::isAllowed(Position const&, Position const&) [4]
[58]     0.0    0.00    0.00  252342         double const& std::max<double>(double const&, double const&) [58]
-----------------------------------------------
                0.00    0.00       1/94226       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [454]
                0.00    0.00       1/94226       std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::_S_max_size(std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > const&) [460]
                0.00    0.00       1/94226       std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [448]
                0.00    0.00      11/94226       std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_S_max_size(std::allocator<std::vector<Position, std::allocator<Position> > > const&) [284]
                0.00    0.00     240/94226       std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [188]
                0.00    0.00    1650/94226       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::rfind(char const*, unsigned long, unsigned long) const [140]
                0.00    0.00    3753/94226       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [136]
                0.00    0.00    6024/94226       std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [114]
                0.00    0.00   82545/94226       std::vector<Position, std::allocator<Position> >::_S_max_size(std::allocator<Position> const&) [61]
[59]     0.0    0.00    0.00   94226         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [59]
-----------------------------------------------
                0.00    0.00      20/82564       std::vector<Position, std::allocator<Position> >::vector(std::vector<Position, std::allocator<Position> > const&) [262]
                0.00    0.00   82544/82564       std::vector<Position, std::allocator<Position> >::max_size() const [62]
[60]     0.0    0.00    0.00   82564         std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() const [60]
-----------------------------------------------
                0.00    0.00       1/82545       std::vector<Position, std::allocator<Position> >::_S_check_init_len(unsigned long, std::allocator<Position> const&) [439]
                0.00    0.00   82544/82545       std::vector<Position, std::allocator<Position> >::max_size() const [62]
[61]     0.0    0.00    0.00   82545         std::vector<Position, std::allocator<Position> >::_S_max_size(std::allocator<Position> const&) [61]
                0.00    0.00   82545/94226       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [59]
-----------------------------------------------
                0.00    0.00   82544/82544       std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [70]
[62]     0.0    0.00    0.00   82544         std::vector<Position, std::allocator<Position> >::max_size() const [62]
                0.00    0.00   82544/82545       std::vector<Position, std::allocator<Position> >::_S_max_size(std::allocator<Position> const&) [61]
                0.00    0.00   82544/82564       std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() const [60]
-----------------------------------------------
                0.00    0.00       1/47482       std::vector<Position, std::allocator<Position> >::_M_fill_initialize(unsigned long, Position const&) [440]
                0.00    0.00      20/47482       std::vector<Position, std::allocator<Position> >::vector(std::vector<Position, std::allocator<Position> > const&) [262]
                0.00    0.00      21/47482       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00     100/47482       std::vector<Position, std::allocator<Position> >::_M_erase_at_end(Position*) [208]
                0.00    0.00    6089/47482       std::vector<Position, std::allocator<Position> >::~vector() [97]
                0.00    0.00   41251/47482       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[63]     0.0    0.00    0.00   47482         std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() [63]
-----------------------------------------------
                0.00    0.00       5/47419       std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_M_check_len(unsigned long, char const*) const [346]
                0.00    0.00     120/47419       std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [21]
                0.00    0.00    6022/47419       double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [131]
                0.00    0.00   41272/47419       std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [70]
[64]     0.0    0.00    0.00   47419         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [64]
-----------------------------------------------
                0.00    0.00      21/41708       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00     436/41708       std::vector<Position, std::allocator<Position> >::back() [161]
                0.00    0.00   41251/41708       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[65]     0.0    0.00    0.00   41708         std::vector<Position, std::allocator<Position> >::end() [65]
-----------------------------------------------
                0.00    0.00    6089/41318       std::_Vector_base<Position, std::allocator<Position> >::~_Vector_base() [96]
                0.00    0.00   35229/41318       std::vector<Position, std::allocator<Position> >::_Guard_alloc::~_Guard_alloc() [73]
[66]     0.0    0.00    0.00   41318         std::_Vector_base<Position, std::allocator<Position> >::_M_deallocate(Position*, unsigned long) [66]
                0.00    0.00   41293/41293       std::__new_allocator<Position>::deallocate(Position*, unsigned long) [68]
-----------------------------------------------
                0.00    0.00      21/41293       std::_Vector_base<Position, std::allocator<Position> >::_M_create_storage(unsigned long) [254]
                0.00    0.00      21/41293       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00   41251/41293       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[67]     0.0    0.00    0.00   41293         std::_Vector_base<Position, std::allocator<Position> >::_M_allocate(unsigned long) [67]
                0.00    0.00   41293/41293       std::__new_allocator<Position>::allocate(unsigned long, void const*) [69]
-----------------------------------------------
                0.00    0.00   41293/41293       std::_Vector_base<Position, std::allocator<Position> >::_M_deallocate(Position*, unsigned long) [66]
[68]     0.0    0.00    0.00   41293         std::__new_allocator<Position>::deallocate(Position*, unsigned long) [68]
-----------------------------------------------
                0.00    0.00   41293/41293       std::_Vector_base<Position, std::allocator<Position> >::_M_allocate(unsigned long) [67]
[69]     0.0    0.00    0.00   41293         std::__new_allocator<Position>::allocate(unsigned long, void const*) [69]
-----------------------------------------------
                0.00    0.00      21/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00   41251/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[70]     0.0    0.00    0.00   41272         std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [70]
                0.00    0.00  165088/1245518     std::vector<Position, std::allocator<Position> >::size() const [49]
                0.00    0.00   82544/82544       std::vector<Position, std::allocator<Position> >::max_size() const [62]
                0.00    0.00   41272/47419       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [64]
-----------------------------------------------
                0.00    0.00      21/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00   41251/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[71]     0.0    0.00    0.00   41272         std::vector<Position, std::allocator<Position> >::_S_relocate(Position*, Position*, Position*, std::allocator<Position>&) [71]
                0.00    0.00   41272/41272       Position* std::__relocate_a<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [75]
-----------------------------------------------
                0.00    0.00      21/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00   41251/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[72]     0.0    0.00    0.00   41272         std::vector<Position, std::allocator<Position> >::_Guard_alloc::_Guard_alloc(Position*, unsigned long, std::_Vector_base<Position, std::allocator<Position> >&) [72]
-----------------------------------------------
                0.00    0.00      21/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00   41251/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[73]     0.0    0.00    0.00   41272         std::vector<Position, std::allocator<Position> >::_Guard_alloc::~_Guard_alloc() [73]
                0.00    0.00   35229/41318       std::_Vector_base<Position, std::allocator<Position> >::_M_deallocate(Position*, unsigned long) [66]
-----------------------------------------------
                0.00    0.00      21/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [256]
                0.00    0.00   41251/41272       void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
[74]     0.0    0.00    0.00   41272         std::vector<Position, std::allocator<Position> >::begin() [74]
-----------------------------------------------
                0.00    0.00   41272/41272       std::vector<Position, std::allocator<Position> >::_S_relocate(Position*, Position*, Position*, std::allocator<Position>&) [71]
[75]     0.0    0.00    0.00   41272         Position* std::__relocate_a<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [75]
                0.00    0.00   41272/41272       Position* std::__relocate_a_1<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [76]
-----------------------------------------------
                0.00    0.00   41272/41272       Position* std::__relocate_a<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [75]
[76]     0.0    0.00    0.00   41272         Position* std::__relocate_a_1<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [76]
                0.00    0.00  351045/351045      void std::__relocate_object_a<Position, Position, std::allocator<Position> >(Position*, Position*, std::allocator<Position>&) [52]
-----------------------------------------------
                0.00    0.00   41251/41251       std::vector<Position, std::allocator<Position> >::push_back(Position const&) [57]
[77]     0.0    0.00    0.00   41251         void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [77]
                0.00    0.00   41251/41272       std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [70]
                0.00    0.00   41251/41272       std::vector<Position, std::allocator<Position> >::begin() [74]
                0.00    0.00   41251/41708       std::vector<Position, std::allocator<Position> >::end() [65]
                0.00    0.00   41251/41293       std::_Vector_base<Position, std::allocator<Position> >::_M_allocate(unsigned long) [67]
                0.00    0.00   41251/41272       std::vector<Position, std::allocator<Position> >::_Guard_alloc::_Guard_alloc(Position*, unsigned long, std::_Vector_base<Position, std::allocator<Position> >&) [72]
                0.00    0.00   41251/616245      operator new(unsigned long, void*) [51]
                0.00    0.00   41251/47482       std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() [63]
                0.00    0.00   41251/41272       std::vector<Position, std::allocator<Position> >::_S_relocate(Position*, Position*, Position*, std::allocator<Position>&) [71]
                0.00    0.00   41251/41272       std::vector<Position, std::allocator<Position> >::_Guard_alloc::~_Guard_alloc() [73]
-----------------------------------------------
                0.00    0.00       1/18112       main [1]
                0.00    0.00       1/18112       GraphT::generateGraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [23]
                0.00    0.00      20/18112       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [24]
                0.00    0.00    6022/18112       AntT::nextPosition(Position const&) [2]
                0.00    0.00    6024/18112       std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [115]
                0.00    0.00    6044/18112       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [101]
[78]     0.0    0.00    0.00   18112         std::__new_allocator<double>::~__new_allocator() [78]
-----------------------------------------------
                0.00    0.00   12480/12480       unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [80]
[79]     0.0    0.00    0.00   12480         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [79]
-----------------------------------------------
